id,pali,selected_pali_word,class_source,extra,class_example,english_translation
47568,pharusa 1,,SN42.6,,"taṃ kiṃ maññasi, gāmaṇi, idh'assa puriso pāṇ'ātipātī adinn'ādāyī kāmesumicchācārī musāvādī pisuṇavāco <b>pharusa</b>vāco samphappalāpī abhijjhālu byāpannacitto micchādiṭṭhiko.","What do you think, headman, here could be a person who kills living being, takes what is not given, who engages in sexual misconduct, speaks falsely, divisively, harshly, and chatters frivolously, [one] who is covetous, has a malicious mind and holds a wrong view."
47571,pharusavāca,pharusavāco,SN42.6,,"taṃ kiṃ maññasi, gāmaṇi, idh'assa puriso pāṇ'ātipātī adinn'ādāyī kāmesumicchācārī musāvādī pisuṇavāco <b>pharusavāco</b> samphappalāpī abhijjhālu byāpannacitto micchādiṭṭhiko.","What do you think, headman, here could be a person who kills living being, takes what is not given, who engages in sexual misconduct, speaks falsely, divisively, harshly, and chatters frivolously, [one] who is covetous, has a malicious mind and holds a wrong view."
60509,sampha 1,,SN42.6,,"taṃ kiṃ maññasi, gāmaṇi, idh'assa puriso pāṇ'ātipātī adinn'ādāyī kāmesumicchācārī musāvādī pisuṇavāco pharusavāco <b>sampha</b>ppalāpī abhijjhālu byāpannacitto micchādiṭṭhiko.","What do you think, headman, here could be a person who kills living being, takes what is not given, who engages in sexual misconduct, speaks falsely, divisively, harshly, and chatters frivolously, [one] who is covetous, has a malicious mind and holds a wrong view."
60516,samphappalāpī,samphappalāpī,SN42.6,,"taṃ kiṃ maññasi, gāmaṇi, idh'assa puriso pāṇ'ātipātī adinn'ādāyī kāmesumicchācārī musāvādī pisuṇavāco pharusavāco <b>samphappalāpī</b> abhijjhālu byāpannacitto micchādiṭṭhiko.","What do you think, headman, here could be a person who kills living being, takes what is not given, who engages in sexual misconduct, speaks falsely, divisively, harshly, and chatters frivolously, [one] who is covetous, has a malicious mind and holds a wrong view."
44456,palāpī,,SN42.6,,"taṃ kiṃ maññasi, gāmaṇi, idh'assa puriso pāṇ'ātipātī adinn'ādāyī kāmesumicchācārī musāvādī pisuṇavāco pharusavāco sampha<b>ppalāpī</b> abhijjhālu byāpannacitto micchādiṭṭhiko.","What do you think, headman, here could be a person who kills living being, takes what is not given, who engages in sexual misconduct, speaks falsely, divisively, harshly, and chatters frivolously, [one] who is covetous, has a malicious mind and holds a wrong view."
7665,abhijjhālu,abhijjhālu,SN42.6,,"taṃ kiṃ maññasi, gāmaṇi, idh'assa puriso pāṇ'ātipātī adinn'ādāyī kāmesumicchācārī musāvādī pisuṇavāco pharusavāco samphappalāpī <b>abhijjhālu</b> byāpannacitto micchādiṭṭhiko.","What do you think, headman, here could be a person who kills living being, takes what is not given, who engages in sexual misconduct, speaks falsely, divisively, harshly, and chatters frivolously, [one] who is covetous, has a malicious mind and holds a wrong view."
48835,byāpanna,,SN42.6,,"taṃ kiṃ maññasi, gāmaṇi, idh'assa puriso pāṇ'ātipātī adinn'ādāyī kāmesumicchācārī musāvādī pisuṇavāco pharusavāco samphappalāpī abhijjhālu <b>byāpanna</b>citto micchādiṭṭhiko.","What do you think, headman, here could be a person who kills living being, takes what is not given, who engages in sexual misconduct, speaks falsely, divisively, harshly, and chatters frivolously, [one] who is covetous, has a malicious mind and holds a wrong view."
48837,byāpannacitta,byāpannacitto,SN42.6,,"taṃ kiṃ maññasi, gāmaṇi, idh'assa puriso pāṇ'ātipātī adinn'ādāyī kāmesumicchācārī musāvādī pisuṇavāco pharusavāco samphappalāpī abhijjhālu <b>byāpannacitto</b> micchādiṭṭhiko.","What do you think, headman, here could be a person who kills living being, takes what is not given, who engages in sexual misconduct, speaks falsely, divisively, harshly, and chatters frivolously, [one] who is covetous, has a malicious mind and holds a wrong view."
52593,micchādiṭṭhika,micchādiṭṭhiko,SN42.6,,"taṃ kiṃ maññasi, gāmaṇi, idh'assa puriso pāṇ'ātipātī adinn'ādāyī kāmesumicchācārī musāvādī pisuṇavāco pharusavāco samphappalāpī abhijjhālu byāpannacitto <b>micchādiṭṭhiko</b>.","What do you think, headman, here could be a person who kills living being, takes what is not given, who engages in sexual misconduct, speaks falsely, divisively, harshly, and chatters frivolously, [one] who is covetous, has a malicious mind and holds a wrong view."
32483,diṭṭhika,,SN42.6,,"taṃ kiṃ maññasi, gāmaṇi, idh'assa puriso pāṇ'ātipātī adinn'ādāyī kāmesumicchācārī musāvādī pisuṇavāco pharusavāco samphappalāpī abhijjhālu byāpannacitto micchā<b>diṭṭhiko</b>.","What do you think, headman, here could be a person who kills living being, takes what is not given, who engages in sexual misconduct, speaks falsely, divisively, harshly, and chatters frivolously, [one] who is covetous, has a malicious mind and holds a wrong view."
38501,nihata 2,,VIN PAT PC 63,,"yo pana bhikkhu jānaṃ yathādhammaṃ <b>nihat</b>'ādhikaraṇaṃ punakammāya ukkoṭeyya, pācittiyaṃ.","If any monk should knowingly re-open for further action a legal issue which has been disposed of according to the rule, [this is an offence] involving confession."
38509,nihatādhikaraṇa,nihat'ādhikaraṇaṃ,VIN PAT PC 63,,"yo pana bhikkhu jānaṃ yathādhammaṃ <b>nihat'ādhikaraṇaṃ</b> punakammāya ukkoṭeyya, pācittiyaṃ.","If any monk should knowingly re-open for further action a legal issue which has been disposed of according to the rule, [this is an offence] involving confession."
3104,adhikaraṇa 1,ādhikaraṇaṃ,VIN PAT PC 63,,"yo pana bhikkhu jānaṃ yathādhammaṃ nihat'<b>ādhikaraṇaṃ</b> punakammāya ukkoṭeyya, pācittiyaṃ.","If any monk should knowingly re-open for further action a legal issue which has been disposed of according to the rule, [this is an offence] involving confession."
46728,punakamma,punakammāya,VIN PAT PC 63,,"yo pana bhikkhu jānaṃ yathādhammaṃ nihat'ādhikaraṇaṃ <b>punakammāya</b> ukkoṭeyya, pācittiyaṃ.","If any monk should knowingly re-open for further action a legal issue which has been disposed of according to the rule, [this is an offence] involving confession."
14080,ukkoṭeti,ukkoṭeyya,VIN PAT PC 63,,"yo pana bhikkhu jānaṃ yathādhammaṃ nihat'ādhikaraṇaṃ punakammāya <b>ukkoṭeyya</b>, pācittiyaṃ.","If any monk should knowingly re-open for further action a legal issue which has been disposed of according to the rule, [this is an offence] involving confession."
1227,ajjatagge,ajja't'agge,VIN PAT PC 70,,"<b>ajja't'agge</b> te, āvuso, samaṇ'uddesa na c'eva so bhagavā satthā apadisitabbo","From today onwards, friend novice, the Blessed One is not to be referred to as the teacher by you."
59255,samaṇuddesa,samaṇ'uddesa,VIN PAT PC 70,,"ajja't'agge te, āvuso, <b>samaṇ'uddesa</b> na c'eva so bhagavā satthā apadisitabbo","From today onwards, friend novice, the Blessed One is not to be referred to as the teacher by you."
15149,uddesa 6,,VIN PAT PC 70,,"ajja't'agge te, āvuso, samaṇ'<b>uddesa</b> na c'eva so bhagavā satthā apadisitabbo","From today onwards, friend novice, the Blessed One is not to be referred to as the teacher by you."
27183,ceva 4,c'eva,VIN PAT PC 70,,"ajja't'agge te, āvuso, samaṇ'uddesa na <b>c'eva</b> so bhagavā satthā apadisitabbo","From today onwards, friend novice, the Blessed One is not to be referred to as the teacher by you."
6195,apadisitabba,apadisitabbo,VIN PAT PC 70,,"ajja't'agge te, āvuso, samaṇ'uddesa na c'eva so bhagavā satthā <b>apadisitabbo</b>","From today onwards, friend novice, the Blessed One is not to be referred to as the teacher by you."
